"mass-rfile"
"Iteration" "mass"
("Iteration" "mass(inlet)" "mass(outlet-oil)")
3153 0.02622239847736852 -0.02622233773337481
3154 0.02622239847736852 -0.02622234173663293
3155 0.02622239847736852 -0.02622234719925204
3156 0.02622239847736852 -0.02622235236552215
3157 0.02622239847736852 -0.02622236012454209
3158 0.02622239847736852 -0.02622236637610337
3159 0.02622239847736852 -0.02622237332788623
3160 0.02622239847736852 -0.02622238199721346
3161 0.02622239847736852 -0.02622238980425485
3162 0.02622239847736852 -0.02622239672828081
3163 0.02622239847736852 -0.02622240270594813
3164 0.02622239847736852 -0.02622240880719257
3165 0.02622239847736852 -0.02622241696196395
3166 0.02622239847736852 -0.02622242419168987
3167 0.02622239847736852 -0.02622243325786984
3168 0.02622239847736852 -0.02622244205224151
3169 0.02622239847736852 -0.026222452602625
3170 0.02622239847736852 -0.02622246219463354
3171 0.02622239847736852 -0.02622247098782883
3172 0.02622239847736852 -0.0262224756743193
3173 0.02622239847736852 -0.02622248137229367
3174 0.02622239847736852 -0.02622248441232271
3175 0.02622239847736852 -0.02622249024864746
3176 0.02622239847736852 -0.02622249391988396
3177 0.02622239847736852 -0.02622250196886178
3178 0.02622239847736852 -0.02622250425015543
3179 0.02622239847736852 -0.02622252404953732
3180 0.02622239847736852 -0.02622250416435894
3181 0.02622239847736852 -0.02622250464824448
3182 0.02622239847736852 -0.02622250009064199
3183 0.02622239847736852 -0.02622249122148961
3184 0.02622239847736852 -0.02622248447852634
3185 0.02622239847736852 -0.02622247949818832
3186 0.02622239847736852 -0.02622246565854939
3187 0.02622239847736852 -0.02622245546799301
3188 0.02622239847736852 -0.02622244201209643
3189 0.02622239847736852 -0.02622242895660637
3190 0.02622239847736852 -0.02622241579382013
3191 0.02622239847736852 -0.02622240238111795
3192 0.02622239847736852 -0.02622238963910554
3193 0.02622239847736852 -0.02622237564319582
3194 0.02622239847736852 -0.02622236319470447
3195 0.02622239847736852 -0.0262223519075328
3196 0.02622239847736852 -0.02622234165071628
3197 0.02622239847736852 -0.02622233203022726
3198 0.02622239847736852 -0.02622232228954264
3199 0.02622239847736852 -0.02622231208133617
3200 0.02622239847736852 -0.02622230848929452
3201 0.02622239847736852 -0.02622229963588771
3202 0.02622239847736852 -0.02622229352890339
3203 0.02622239847736852 -0.02622229115945319
3204 0.02622239847736852 -0.02622229484168347
3205 0.02622239847736852 -0.02622228917679896
3206 0.02622239847736852 -0.0262222844009885
3207 0.02622239847736852 -0.02622228622012441
3208 0.02622239847736852 -0.02622229262036507
3209 0.02622239847736852 -0.02622229064052447
3210 0.02622239847736852 -0.0262222973440114
3211 0.02622239847736852 -0.02622228890340722
3212 0.02622239847736852 -0.02622229048984811
3213 0.02622239847736852 -0.02622229431043011
3214 0.02622239847736852 -0.02622229890566352
3215 0.02622239847736852 -0.02622230920969141
3216 0.02622239847736852 -0.02622230769368243
3217 0.02622239847736852 -0.02622231214288019
3218 0.02622239847736852 -0.02622231761209893
3219 0.02622239847736852 -0.02622232588529163
3220 0.02622239847736852 -0.02622233267779588
3221 0.02622239847736852 -0.02622234171974654
3222 0.02622239847736852 -0.02622235071922956
3223 0.02622239847736852 -0.02622236022364862
3224 0.02622239847736852 -0.02622237161404957
3225 0.02622239847736852 -0.02622238163282388
3226 0.02622239847736852 -0.02622239083320658
3227 0.02622239847736852 -0.02622240051548798
3228 0.02622239847736852 -0.0262224076722258
3229 0.02622239847736852 -0.0262224174264509
3230 0.02622239847736852 -0.02622242628004161
3231 0.02622239847736852 -0.02622243543742701
3232 0.02622239847736852 -0.02622244444384099
3233 0.02622239847736852 -0.0262224515578091
3234 0.02622239847736852 -0.02622245898234224
3235 0.02622239847736852 -0.0262224654734183
3236 0.02622239847736852 -0.02622247413692435
3237 0.02622239847736852 -0.02622247459652492
3238 0.02622239847736852 -0.02622248062463001
3239 0.02622239847736852 -0.02622248545084189
3240 0.02622239847736852 -0.02622248811724089
3241 0.02622239847736852 -0.02622249230973321
3242 0.02622239847736852 -0.0262224931155491
3243 0.02622239847736852 -0.0262224959797463
3244 0.02622239847736852 -0.02622249891214692
3245 0.02622239847736852 -0.02622249671368774
3246 0.02622239847736852 -0.02622249681755582
3247 0.02622239847736852 -0.02622249352141643
3248 0.02622239847736852 -0.02622248536800193
3249 0.02622239847736852 -0.02622247992180292
3250 0.02622239847736852 -0.02622247119051401
3251 0.02622239847736852 -0.02622246410535904
3252 0.02622239847736852 -0.02622245295338316
3253 0.02622239847736852 -0.02622244227522232
3254 0.02622239847736852 -0.02622243103851745
3255 0.02622239847736852 -0.02622241723258241
3256 0.02622239847736852 -0.02622240271972861
3257 0.02622239847736852 -0.02622238708230029
3258 0.02622239847736852 -0.0262223718218279
3259 0.02622239847736852 -0.02622235690930521
3260 0.02622239847736852 -0.02622234219793966
3261 0.02622239847736852 -0.0262223287591242
3262 0.02622239847736852 -0.02622232267955111
3263 0.02622239847736852 -0.0262223043969578
3264 0.02622239847736852 -0.02622229647999564
3265 0.02622239847736852 -0.02622228052053854
3266 0.02622239847736852 -0.02622227140088524
3267 0.02622239847736852 -0.02622226472129686
3268 0.02622239847736852 -0.0262222772834876
3269 0.02622239847736852 -0.02622225646458386
3270 0.02622239847736852 -0.02622228997151997
3271 0.02622239847736852 -0.02622226371870119
3272 0.02622239847736852 -0.02622228638461174
3273 0.02622239847736852 -0.02622227054750003
3274 0.02622239847736852 -0.02622227837191926
3275 0.02622239847736852 -0.02622227553087718
3276 0.02622239847736852 -0.02622227875429894
3277 0.02622239847736852 -0.02622228263824341
3278 0.02622239847736852 -0.026222286636541
3279 0.02622239847736852 -0.02622229344966979
3280 0.02622239847736852 -0.02622229688750628
3281 0.02622239847736852 -0.02622230371416738
3282 0.02622239847736852 -0.02622231051145716
3283 0.02622239847736852 -0.02622231761617536
3284 0.02622239847736852 -0.02622232615921596
3285 0.02622239847736852 -0.02622233418665445
3286 0.02622239847736852 -0.02622234558151749
3287 0.02622239847736852 -0.02622235385181122
3288 0.02622239847736852 -0.02622236424094978
3289 0.02622239847736852 -0.02622237435079059
3290 0.02622239847736852 -0.02622238568273329
3291 0.02622239847736852 -0.02622239885285903
3292 0.02622239847736852 -0.02622241036894947
3293 0.02622239847736852 -0.02622242143589033
3294 0.02622239847736852 -0.02622243174819369
3295 0.02622239847736852 -0.02622244230621434
3296 0.02622239847736852 -0.02622245078735179
3297 0.02622239847736852 -0.02622245963666275
3298 0.02622239847736852 -0.02622247043903789
3299 0.02622239847736852 -0.026222473363045
3300 0.02622239847736852 -0.02622246813057709
3301 0.02622239847736852 -0.02622247976997754
3302 0.02622239847736852 -0.02622247302220904
3303 0.02622239847736852 -0.02622248018399859
